date,demand,temperature
2020-04-15 01:00:00,12148,0.4
2020-04-15 02:00:00,12070,0.0
2020-04-15 03:00:00,12173,-0.5
2020-04-15 04:00:00,12574,-0.8
2020-04-15 05:00:00,13295,-0.9
2020-04-15 06:00:00,13848,-1.0
2020-04-15 07:00:00,14030,0.3
2020-04-15 08:00:00,13908,1.6
2020-04-15 09:00:00,13751,2.2
2020-04-15 10:00:00,14027,3.2
2020-04-15 11:00:00,14182,3.0
2020-04-15 12:00:00,14184,4.1
2020-04-15 13:00:00,14054,4.4
2020-04-15 14:00:00,13848,4.7
2020-04-15 15:00:00,14178,4.5
2020-04-15 16:00:00,14866,3.9
2020-04-15 17:00:00,14927,3.1
2020-04-15 18:00:00,15153,3.2
2020-04-15 19:00:00,15350,2.0
2020-04-15 20:00:00,14983,0.7
2020-04-15 21:00:00,14432,0.4
2020-04-15 22:00:00,13691,0.0
2020-04-15 23:00:00,12869,-0.6
2020-04-16 00:00:00,12474,-0.9
2020-04-16 01:00:00,12218,-1.2
2020-04-16 02:00:00,12135,-1.3
2020-04-16 03:00:00,12279,-1.4
2020-04-16 04:00:00,12723,-1.6
2020-04-16 05:00:00,13441,-1.8
2020-04-16 06:00:00,14047,-2.0
2020-04-16 07:00:00,14129,-0.3
2020-04-16 08:00:00,13570,1.2
2020-04-16 09:00:00,13318,2.8
2020-04-16 10:00:00,13775,3.3
2020-04-16 11:00:00,14066,3.5
2020-04-16 12:00:00,13913,4.0
2020-04-16 13:00:00,13882,4.2
2020-04-16 14:00:00,13679,3.8
2020-04-16 15:00:00,13878,3.2
2020-04-16 16:00:00,14402,3.5
2020-04-16 17:00:00,14556,3.6
2020-04-16 18:00:00,14883,3.0
2020-04-16 19:00:00,15340,2.6
2020-04-16 20:00:00,14989,2.3
2020-04-16 21:00:00,14095,2.7
2020-04-16 22:00:00,13297,1.7
2020-04-16 23:00:00,12762,1.1
2020-04-17 00:00:00,12450,0.8
2020-04-17 01:00:00,12236,0.5
2020-04-17 02:00:00,12107,0.3
2020-04-17 03:00:00,12178,-0.1
2020-04-17 04:00:00,12552,-0.1
2020-04-17 05:00:00,13375,-0.6
2020-04-17 06:00:00,13984,-0.1
2020-04-17 07:00:00,14205,1.5
2020-04-17 08:00:00,14058,3.4
2020-04-17 09:00:00,14196,4.1
2020-04-17 10:00:00,14017,5.2
2020-04-17 11:00:00,14009,4.8
2020-04-17 12:00:00,13796,5.4
2020-04-17 13:00:00,13558,5.4
2020-04-17 14:00:00,13456,5.5
2020-04-17 15:00:00,13917,4.9
2020-04-17 16:00:00,14645,3.7
2020-04-17 17:00:00,14939,3.0
2020-04-17 18:00:00,14973,3.0
2020-04-17 19:00:00,15105,2.7
2020-04-17 20:00:00,14738,2.6
2020-04-17 21:00:00,14010,2.4
2020-04-17 22:00:00,13212,2.1
2020-04-17 23:00:00,12548,1.8
2020-04-18 00:00:00,12164,1.5
2020-04-18 01:00:00,11946,1.4
2020-04-18 02:00:00,11822,1.4
2020-04-18 03:00:00,11857,0.8
2020-04-18 04:00:00,12042,0.3
2020-04-18 05:00:00,12379,-0.4
2020-04-18 06:00:00,12479,-0.4
2020-04-18 07:00:00,12395,1.1
2020-04-18 08:00:00,12111,3.1
2020-04-18 09:00:00,12013,5.0
2020-04-18 10:00:00,12008,6.0
2020-04-18 11:00:00,12044,6.2
2020-04-18 12:00:00,11896,5.7
2020-04-18 13:00:00,11791,8.1
2020-04-18 14:00:00,11814,10.3
2020-04-18 15:00:00,12022,8.9
2020-04-18 16:00:00,12657,8.0
2020-04-18 17:00:00,13048,7.9
2020-04-18 18:00:00,13331,8.3
2020-04-18 19:00:00,13752,7.5
2020-04-18 20:00:00,13449,7.2
2020-04-18 21:00:00,12861,6.7
2020-04-18 22:00:00,12117,6.6
2020-04-18 23:00:00,11492,6.1
2020-04-19 00:00:00,11086,6.5
2020-04-19 01:00:00,10809,6.2
2020-04-19 02:00:00,10659,6.0
2020-04-19 03:00:00,10682,7.7
2020-04-19 04:00:00,10797,7.5
2020-04-19 05:00:00,11033,6.6
2020-04-19 06:00:00,11241,6.6
2020-04-19 07:00:00,11581,7.6
2020-04-19 08:00:00,12059,7.4
2020-04-19 09:00:00,12531,8.5
2020-04-19 10:00:00,13402,8.3
2020-04-19 11:00:00,13454,8.3
2020-04-19 12:00:00,12976,8.2
2020-04-19 13:00:00,12733,9.7
2020-04-19 14:00:00,12700,12.8
2020-04-19 15:00:00,13215,9.0
2020-04-19 16:00:00,13727,10.0
2020-04-19 17:00:00,13613,7.6
2020-04-19 18:00:00,13599,7.5
2020-04-19 19:00:00,13942,5.4
2020-04-19 20:00:00,13710,4.5
2020-04-19 21:00:00,13208,3.3
2020-04-19 22:00:00,12790,2.4
2020-04-19 23:00:00,12357,1.7
2020-04-20 00:00:00,12086,0.9
2020-04-20 01:00:00,11927,0.4
2020-04-20 02:00:00,11951,-0.3
2020-04-20 03:00:00,12098,-0.5
2020-04-20 04:00:00,12495,-0.1
2020-04-20 05:00:00,13012,-0.4
2020-04-20 06:00:00,13428,0.1
2020-04-20 07:00:00,13485,1.5
2020-04-20 08:00:00,13139,2.6
2020-04-20 09:00:00,13069,3.0
2020-04-20 10:00:00,13192,4.0
2020-04-20 11:00:00,13171,4.6
2020-04-20 12:00:00,13004,4.1
2020-04-20 13:00:00,12695,5.7
2020-04-20 14:00:00,12611,5.3
2020-04-20 15:00:00,12877,5.4
2020-04-20 16:00:00,13673,4.9
2020-04-20 17:00:00,13979,4.7
2020-04-20 18:00:00,14256,4.1
2020-04-20 19:00:00,14536,3.8
2020-04-20 20:00:00,13990,5.3
2020-04-20 21:00:00,13287,5.7
2020-04-20 22:00:00,12468,5.2
2020-04-20 23:00:00,11755,4.3
2020-04-21 00:00:00,11389,4.6
2020-04-21 01:00:00,11254,5.2
2020-04-21 02:00:00,11135,6.0
2020-04-21 03:00:00,11230,6.6
2020-04-21 04:00:00,11569,7.5
2020-04-21 05:00:00,12437,7.0
2020-04-21 06:00:00,13129,3.9
2020-04-21 07:00:00,13651,3.7
2020-04-21 08:00:00,13626,4.1
2020-04-21 09:00:00,13622,5.0
2020-04-21 10:00:00,13712,4.5
2020-04-21 11:00:00,13775,1.6
2020-04-21 12:00:00,13674,5.3
2020-04-21 13:00:00,13647,4.1
2020-04-21 14:00:00,13626,3.4
2020-04-21 15:00:00,14105,2.8
2020-04-21 16:00:00,14740,2.7
2020-04-21 17:00:00,14772,2.2
2020-04-21 18:00:00,14991,1.8
2020-04-21 19:00:00,15211,1.2
2020-04-21 20:00:00,15008,0.7
2020-04-21 21:00:00,14308,0.1
2020-04-21 22:00:00,13489,-0.2
2020-04-21 23:00:00,12954,-0.5
2020-04-22 00:00:00,12517,-0.8
2020-04-22 01:00:00,12247,-0.9
2020-04-22 02:00:00,12187,-1.1
2020-04-22 03:00:00,12313,-1.3
2020-04-22 04:00:00,12737,-1.3
2020-04-22 05:00:00,13414,-1.6
2020-04-22 06:00:00,13907,-1.7
2020-04-22 07:00:00,14058,-0.9
2020-04-22 08:00:00,13664,0.1
2020-04-22 09:00:00,13476,1.5
2020-04-22 10:00:00,13554,2.5
2020-04-22 11:00:00,13674,3.7
2020-04-22 12:00:00,13580,4.6
2020-04-22 13:00:00,13432,5.4
2020-04-22 14:00:00,13241,5.9
2020-04-22 15:00:00,13583,5.5
2020-04-22 16:00:00,14121,5.8
2020-04-22 17:00:00,14460,5.7
2020-04-22 18:00:00,14744,4.7
2020-04-22 19:00:00,15099,3.6
2020-04-22 20:00:00,14989,2.9
2020-04-22 21:00:00,14219,2.0
2020-04-22 22:00:00,13347,1.5
2020-04-22 23:00:00,12704,0.6
2020-04-23 00:00:00,12501,0.2
2020-04-23 01:00:00,12301,0.3
2020-04-23 02:00:00,12182,0.1
2020-04-23 03:00:00,12272,0.3
2020-04-23 04:00:00,12544,0.5
2020-04-23 05:00:00,13148,0.3
2020-04-23 06:00:00,13664,0.5
2020-04-23 07:00:00,13843,0.8
2020-04-23 08:00:00,13724,1.9
2020-04-23 09:00:00,13638,2.6
2020-04-23 10:00:00,13596,3.9
2020-04-23 11:00:00,13885,3.0
2020-04-23 12:00:00,13730,2.7
2020-04-23 13:00:00,13247,3.7
2020-04-23 14:00:00,13097,4.4
2020-04-23 15:00:00,13538,4.4
2020-04-23 16:00:00,14358,4.9
2020-04-23 17:00:00,14712,4.3
2020-04-23 18:00:00,14903,4.5
2020-04-23 19:00:00,15098,4.3
2020-04-23 20:00:00,14581,4.7
2020-04-23 21:00:00,13673,4.9
2020-04-23 22:00:00,12866,4.7
2020-04-23 23:00:00,12211,4.9
2020-04-24 00:00:00,11886,5.4
2020-04-24 01:00:00,11755,5.6
2020-04-24 02:00:00,11753,6.1
2020-04-24 03:00:00,11745,6.5
2020-04-24 04:00:00,12020,6.5
2020-04-24 05:00:00,12801,6.8
2020-04-24 06:00:00,13399,6.8
2020-04-24 07:00:00,13919,6.7
2020-04-24 08:00:00,14171,6.6
2020-04-24 09:00:00,14159,7.0
2020-04-24 10:00:00,13914,8.3
2020-04-24 11:00:00,13838,8.9
2020-04-24 12:00:00,13659,9.8
2020-04-24 13:00:00,13547,9.9
2020-04-24 14:00:00,13432,10.2
2020-04-24 15:00:00,13777,10.3
2020-04-24 16:00:00,14186,10.8
2020-04-24 17:00:00,14310,9.1
2020-04-24 18:00:00,14377,8.4
2020-04-24 19:00:00,14488,7.5
2020-04-24 20:00:00,14231,7.4
2020-04-24 21:00:00,13481,7.0
2020-04-24 22:00:00,12725,7.1
2020-04-24 23:00:00,12081,7.1
2020-04-25 00:00:00,11760,7.0
2020-04-25 01:00:00,11436,5.9
2020-04-25 02:00:00,11364,5.2
2020-04-25 03:00:00,11458,4.2
2020-04-25 04:00:00,11576,4.7
2020-04-25 05:00:00,11742,4.0
2020-04-25 06:00:00,11906,3.5
2020-04-25 07:00:00,11804,5.7
2020-04-25 08:00:00,11456,7.4
2020-04-25 09:00:00,11342,9.2
2020-04-25 10:00:00,11336,11.1
2020-04-25 11:00:00,11371,10.4
2020-04-25 12:00:00,11231,10.1
2020-04-25 13:00:00,11071,10.6
2020-04-25 14:00:00,11045,11.4
2020-04-25 15:00:00,11479,12.7
2020-04-25 16:00:00,12203,11.8
2020-04-25 17:00:00,12817,11.7
2020-04-25 18:00:00,13059,11.6
2020-04-25 19:00:00,13414,11.1
2020-04-25 20:00:00,13113,10.9
2020-04-25 21:00:00,12462,11.2
2020-04-25 22:00:00,11670,11.2
2020-04-25 23:00:00,11051,11.1
2020-04-26 00:00:00,10688,11.1
2020-04-26 01:00:00,10446,11.4
2020-04-26 02:00:00,10379,11.7
2020-04-26 03:00:00,10415,11.3
2020-04-26 04:00:00,10464,11.1
2020-04-26 05:00:00,10587,10.9
2020-04-26 06:00:00,10939,10.8
2020-04-26 07:00:00,11424,10.1
2020-04-26 08:00:00,11836,9.1
2020-04-26 09:00:00,11986,9.6
2020-04-26 10:00:00,12195,10.7
2020-04-26 11:00:00,12338,9.0
2020-04-26 12:00:00,12223,8.7
2020-04-26 13:00:00,12150,8.1
2020-04-26 14:00:00,12207,8.4
2020-04-26 15:00:00,12611,8.6
2020-04-26 16:00:00,13244,8.5
2020-04-26 17:00:00,13399,9.0
2020-04-26 18:00:00,13566,8.1
2020-04-26 19:00:00,13801,7.1
2020-04-26 20:00:00,13568,6.9
2020-04-26 21:00:00,12916,7.0
2020-04-26 22:00:00,12245,7.6
2020-04-26 23:00:00,11701,8.8
2020-04-27 00:00:00,11297,9.6
2020-04-27 01:00:00,11163,10.0
2020-04-27 02:00:00,11112,9.0
2020-04-27 03:00:00,11254,7.3
2020-04-27 04:00:00,11545,6.5
2020-04-27 05:00:00,12167,6.8
2020-04-27 06:00:00,12776,5.7
2020-04-27 07:00:00,13070,7.7
2020-04-27 08:00:00,12802,9.8
2020-04-27 09:00:00,12572,11.3
2020-04-27 10:00:00,12451,12.4
2020-04-27 11:00:00,12391,12.5
2020-04-27 12:00:00,12354,11.3
2020-04-27 13:00:00,12213,12.0
2020-04-27 14:00:00,12276,11.8
2020-04-27 15:00:00,12667,12.5
2020-04-27 16:00:00,13173,11.9
2020-04-27 17:00:00,13400,12.8
2020-04-27 18:00:00,13665,11.5
2020-04-27 19:00:00,13973,11.2
2020-04-27 20:00:00,13776,10.3
2020-04-27 21:00:00,13142,10.1
2020-04-27 22:00:00,12343,9.2
2020-04-27 23:00:00,11433,8.8
2020-04-28 00:00:00,11111,8.9
2020-04-28 01:00:00,10863,8.7
2020-04-28 02:00:00,10833,8.2
2020-04-28 03:00:00,10832,8.5
2020-04-28 04:00:00,11225,8.3
2020-04-28 05:00:00,11987,8.3
2020-04-28 06:00:00,12770,8.8
2020-04-28 07:00:00,13197,7.9
2020-04-28 08:00:00,13218,6.9
2020-04-28 09:00:00,13401,7.7
2020-04-28 10:00:00,13512,7.6
2020-04-28 11:00:00,13658,8.0
2020-04-28 12:00:00,13041,8.7
2020-04-28 13:00:00,12711,9.5
2020-04-28 14:00:00,12745,8.9
2020-04-28 15:00:00,13079,10.4
2020-04-28 16:00:00,13573,9.8
2020-04-28 17:00:00,13659,9.2
2020-04-28 18:00:00,13673,9.1
2020-04-28 19:00:00,13873,9.0
2020-04-28 20:00:00,13535,9.5
2020-04-28 21:00:00,12670,9.4
2020-04-28 22:00:00,11908,8.9
2020-04-28 23:00:00,11291,8.9
2020-04-29 00:00:00,11016,9.0
2020-04-29 01:00:00,10733,8.5
2020-04-29 02:00:00,10629,9.0
2020-04-29 03:00:00,10737,8.6
2020-04-29 04:00:00,11060,8.5
2020-04-29 05:00:00,11632,7.8
2020-04-29 06:00:00,12290,7.9
2020-04-29 07:00:00,12918,7.9
2020-04-29 08:00:00,13167,7.9
2020-04-29 09:00:00,13451,8.2
2020-04-29 10:00:00,13602,7.7
2020-04-29 11:00:00,13769,9.0
2020-04-29 12:00:00,13653,10.1
2020-04-29 13:00:00,13676,10.2
2020-04-29 14:00:00,13612,11.5
2020-04-29 15:00:00,13912,11.7
2020-04-29 16:00:00,14634,12.0
2020-04-29 17:00:00,14235,12.8
2020-04-29 18:00:00,14029,13.1
2020-04-29 19:00:00,14093,13.5
2020-04-29 20:00:00,13642,13.6
2020-04-29 21:00:00,12869,13.4
2020-04-29 22:00:00,12140,11.9
2020-04-29 23:00:00,11591,11.4
2020-04-30 00:00:00,11071,10.4
2020-04-30 01:00:00,10866,10.2
2020-04-30 02:00:00,10849,9.8
2020-04-30 03:00:00,10838,9.2
2020-04-30 04:00:00,11054,8.8
2020-04-30 05:00:00,11706,9.0
2020-04-30 06:00:00,12592,9.1
2020-04-30 07:00:00,13411,10.2
2020-04-30 08:00:00,13839,11.3
2020-04-30 09:00:00,14240,11.7
2020-04-30 10:00:00,14478,11.9
2020-04-30 11:00:00,14565,11.8
2020-04-30 12:00:00,14160,11.9
2020-04-30 13:00:00,13854,11.7
2020-04-30 14:00:00,13757,11.7
2020-04-30 15:00:00,13874,12.0
2020-04-30 16:00:00,14094,12.0
2020-04-30 17:00:00,14031,12.2
2020-04-30 18:00:00,13991,11.4
2020-04-30 19:00:00,14121,11.3
2020-04-30 20:00:00,13846,10.9
2020-04-30 21:00:00,13001,10.1
2020-04-30 22:00:00,12106,10.3
2020-04-30 23:00:00,11404,10.3
2020-05-01 00:00:00,11017,10.8
2020-05-01 01:00:00,10664,8.9
2020-05-01 02:00:00,10554,9.3
2020-05-01 03:00:00,10701,8.5
2020-05-01 04:00:00,10930,9.0
2020-05-01 05:00:00,11511,9.0
2020-05-01 06:00:00,12164,10.4
2020-05-01 07:00:00,12670,10.1
2020-05-01 08:00:00,12925,9.8
2020-05-01 09:00:00,12976,9.5
2020-05-01 10:00:00,12802,10.3
2020-05-01 11:00:00,12726,10.6
2020-05-01 12:00:00,12419,10.4
2020-05-01 13:00:00,12065,11.7
2020-05-01 14:00:00,11679,14.4
2020-05-01 15:00:00,11775,15.6
2020-05-01 16:00:00,12414,15.8
2020-05-01 17:00:00,12877,15.3
2020-05-01 18:00:00,13246,15.3
2020-05-01 19:00:00,13588,14.6
2020-05-01 20:00:00,13417,13.7
2020-05-01 21:00:00,12885,13.1
2020-05-01 22:00:00,12128,12.3
2020-05-01 23:00:00,11498,11.6
2020-05-02 00:00:00,10904,11.5
2020-05-02 01:00:00,10650,9.6
2020-05-02 02:00:00,10502,9.1
2020-05-02 03:00:00,10460,8.0
2020-05-02 04:00:00,10528,7.5
2020-05-02 05:00:00,10638,7.4
2020-05-02 06:00:00,10843,8.8
2020-05-02 07:00:00,10966,11.7
2020-05-02 08:00:00,11085,11.6
2020-05-02 09:00:00,11278,11.4
2020-05-02 10:00:00,11610,12.9
2020-05-02 11:00:00,11837,12.8
2020-05-02 12:00:00,11472,14.6
2020-05-02 13:00:00,11593,13.9
2020-05-02 14:00:00,11939,13.7
2020-05-02 15:00:00,12507,13.8
2020-05-02 16:00:00,13174,14.0
2020-05-02 17:00:00,13325,13.3
2020-05-02 18:00:00,13282,11.9
2020-05-02 19:00:00,13282,10.9
2020-05-02 20:00:00,12724,9.7
2020-05-02 21:00:00,12034,9.7
2020-05-02 22:00:00,11374,10.2
2020-05-02 23:00:00,10946,9.6
2020-05-03 00:00:00,10654,9.5
2020-05-03 01:00:00,10405,13.2
2020-05-03 02:00:00,10402,12.1
2020-05-03 03:00:00,10396,10.6
2020-05-03 04:00:00,10364,10.4
2020-05-03 05:00:00,10329,9.5
2020-05-03 06:00:00,10421,9.2
2020-05-03 07:00:00,10606,12.9
2020-05-03 08:00:00,10643,15.0
2020-05-03 09:00:00,10799,17.4
2020-05-03 10:00:00,10985,18.9
2020-05-03 11:00:00,10947,20.7
2020-05-03 12:00:00,10776,21.0
2020-05-03 13:00:00,10683,21.2
2020-05-03 14:00:00,10751,20.8
2020-05-03 15:00:00,11184,21.1
2020-05-03 16:00:00,12212,19.6
2020-05-03 17:00:00,12670,18.1
2020-05-03 18:00:00,12765,18.0
2020-05-03 19:00:00,12908,16.7
2020-05-03 20:00:00,12809,14.2
2020-05-03 21:00:00,12189,13.1
2020-05-03 22:00:00,11340,12.7
2020-05-03 23:00:00,10681,12.3
2020-05-04 00:00:00,10467,11.3
2020-05-04 01:00:00,10389,11.0
2020-05-04 02:00:00,10459,10.3
2020-05-04 03:00:00,10512,9.3
2020-05-04 04:00:00,10750,8.3
2020-05-04 05:00:00,11314,7.5
2020-05-04 06:00:00,12215,7.0
2020-05-04 07:00:00,12882,7.3
2020-05-04 08:00:00,13175,6.8
2020-05-04 09:00:00,13253,6.9
2020-05-04 10:00:00,13304,7.7
2020-05-04 11:00:00,13302,8.4
2020-05-04 12:00:00,12633,8.8
2020-05-04 13:00:00,12464,10.0
2020-05-04 14:00:00,12249,9.9
2020-05-04 15:00:00,12510,10.5
2020-05-04 16:00:00,13244,9.9
2020-05-04 17:00:00,13376,9.0
2020-05-04 18:00:00,13844,8.1
2020-05-04 19:00:00,14187,6.9
2020-05-04 20:00:00,14171,5.9
2020-05-04 21:00:00,13265,5.6
2020-05-04 22:00:00,12577,5.3
2020-05-04 23:00:00,11894,4.5
2020-05-05 00:00:00,11631,4.1
2020-05-05 01:00:00,11437,3.8
2020-05-05 02:00:00,11415,3.3
2020-05-05 03:00:00,11532,2.9
2020-05-05 04:00:00,11927,2.2
2020-05-05 05:00:00,12496,2.1
2020-05-05 06:00:00,13164,2.2
2020-05-05 07:00:00,13222,3.6
2020-05-05 08:00:00,13097,5.0
2020-05-05 09:00:00,12926,6.4
2020-05-05 10:00:00,12884,6.3
2020-05-05 11:00:00,12918,7.0
2020-05-05 12:00:00,12801,6.4
2020-05-05 13:00:00,12545,7.0
2020-05-05 14:00:00,12509,8.0
2020-05-05 15:00:00,12844,7.3
2020-05-05 16:00:00,13436,8.9
2020-05-05 17:00:00,13586,8.0
2020-05-05 18:00:00,13882,8.3
2020-05-05 19:00:00,14289,7.8
2020-05-05 20:00:00,14002,7.8
2020-05-05 21:00:00,13358,6.9
2020-05-05 22:00:00,12509,5.8
2020-05-05 23:00:00,11928,5.5
2020-05-06 00:00:00,11560,5.5
2020-05-06 01:00:00,11354,5.5
2020-05-06 02:00:00,11281,5.5
2020-05-06 03:00:00,11354,5.1
2020-05-06 04:00:00,11657,5.2
2020-05-06 05:00:00,12229,5.7
2020-05-06 06:00:00,12855,6.0
2020-05-06 07:00:00,13347,6.4
2020-05-06 08:00:00,13073,7.6
2020-05-06 09:00:00,12676,10.1
2020-05-06 10:00:00,12577,11.7
2020-05-06 11:00:00,12525,10.1
2020-05-06 12:00:00,12364,9.9
2020-05-06 13:00:00,12153,11.0
2020-05-06 14:00:00,12035,11.2
2020-05-06 15:00:00,12367,11.0
2020-05-06 16:00:00,13043,11.0
2020-05-06 17:00:00,13321,10.5
2020-05-06 18:00:00,13639,9.8
2020-05-06 19:00:00,14011,9.7
2020-05-06 20:00:00,13945,9.0
2020-05-06 21:00:00,13272,10.5
2020-05-06 22:00:00,12503,9.8
2020-05-06 23:00:00,11951,9.4
2020-05-07 00:00:00,11576,8.2
2020-05-07 01:00:00,11348,7.0
2020-05-07 02:00:00,11214,6.0
2020-05-07 03:00:00,11247,5.6
2020-05-07 04:00:00,11515,5.1
2020-05-07 05:00:00,12086,5.1
2020-05-07 06:00:00,12804,7.3
2020-05-07 07:00:00,13009,8.6
2020-05-07 08:00:00,12877,10.4
2020-05-07 09:00:00,12517,12.2
2020-05-07 10:00:00,12694,11.9
2020-05-07 11:00:00,12825,11.1
2020-05-07 12:00:00,12963,11.6
2020-05-07 13:00:00,12922,7.7
2020-05-07 14:00:00,12873,8.5
2020-05-07 15:00:00,13034,8.6
2020-05-07 16:00:00,13590,10.0
2020-05-07 17:00:00,13712,10.0
2020-05-07 18:00:00,13958,10.2
2020-05-07 19:00:00,14304,9.2
2020-05-07 20:00:00,14117,7.6
2020-05-07 21:00:00,13328,6.1
2020-05-07 22:00:00,12680,5.0
2020-05-07 23:00:00,12037,4.9
2020-05-08 00:00:00,11773,4.4
2020-05-08 01:00:00,11437,3.2
2020-05-08 02:00:00,11468,2.1
2020-05-08 03:00:00,11623,1.5
2020-05-08 04:00:00,11999,1.1
2020-05-08 05:00:00,12314,1.3
2020-05-08 06:00:00,12933,1.6
2020-05-08 07:00:00,13441,2.0
2020-05-08 08:00:00,13414,3.1
2020-05-08 09:00:00,13460,3.9
2020-05-08 10:00:00,13513,4.0
2020-05-08 11:00:00,13650,4.7
2020-05-08 12:00:00,13628,5.1
2020-05-08 13:00:00,13098,4.5
2020-05-08 14:00:00,12982,4.3
2020-05-08 15:00:00,13261,4.4
2020-05-08 16:00:00,13729,3.2
2020-05-08 17:00:00,13930,3.8
2020-05-08 18:00:00,14169,2.7
2020-05-08 19:00:00,14587,1.6
2020-05-08 20:00:00,14589,0.7
2020-05-08 21:00:00,14186,0.2
2020-05-08 22:00:00,13369,-0.5
2020-05-08 23:00:00,12697,-0.8
2020-05-09 00:00:00,12154,-1.0
2020-05-09 01:00:00,11847,-1.5
2020-05-09 02:00:00,11793,-1.5
2020-05-09 03:00:00,11868,-1.7
2020-05-09 04:00:00,11989,-1.8
2020-05-09 05:00:00,12166,-1.5
2020-05-09 06:00:00,12422,-0.9
2020-05-09 07:00:00,12512,0.3
2020-05-09 08:00:00,12590,0.9
2020-05-09 09:00:00,12800,2.6
2020-05-09 10:00:00,13083,3.6
2020-05-09 11:00:00,13169,4.1
2020-05-09 12:00:00,12946,1.9
2020-05-09 13:00:00,12801,3.6
2020-05-09 14:00:00,12724,5.8
2020-05-09 15:00:00,13130,5.3
2020-05-09 16:00:00,13763,5.6
2020-05-09 17:00:00,13958,5.7
2020-05-09 18:00:00,14044,5.8
2020-05-09 19:00:00,14206,5.2
2020-05-09 20:00:00,13997,4.6
2020-05-09 21:00:00,13458,4.0
2020-05-09 22:00:00,12854,3.3
2020-05-09 23:00:00,12044,2.8
2020-05-10 00:00:00,11572,2.9
2020-05-10 01:00:00,11253,3.5
2020-05-10 02:00:00,11140,3.5
2020-05-10 03:00:00,11214,3.4
2020-05-10 04:00:00,11225,2.4
2020-05-10 05:00:00,11338,1.7
2020-05-10 06:00:00,11589,2.1
2020-05-10 07:00:00,12002,3.7
2020-05-10 08:00:00,12242,4.8
2020-05-10 09:00:00,12422,5.2
2020-05-10 10:00:00,12534,5.4
2020-05-10 11:00:00,12547,5.3
2020-05-10 12:00:00,12438,6.5
2020-05-10 13:00:00,12455,7.6
2020-05-10 14:00:00,12536,8.8
2020-05-10 15:00:00,12838,9.3
2020-05-10 16:00:00,13544,8.8
2020-05-10 17:00:00,13812,8.3
2020-05-10 18:00:00,13978,7.2
2020-05-10 19:00:00,14245,7.2
2020-05-10 20:00:00,13685,6.9
2020-05-10 21:00:00,13012,6.5
2020-05-10 22:00:00,12319,5.9
2020-05-10 23:00:00,11653,5.3
2020-05-11 00:00:00,11364,5.0
2020-05-11 01:00:00,11189,4.9
2020-05-11 02:00:00,11286,3.5
2020-05-11 03:00:00,11527,2.6
2020-05-11 04:00:00,11931,2.5
2020-05-11 05:00:00,12617,2.6
2020-05-11 06:00:00,13505,2.4
2020-05-11 07:00:00,14201,2.3
2020-05-11 08:00:00,14348,2.5
2020-05-11 09:00:00,14336,3.6
2020-05-11 10:00:00,14240,4.1
2020-05-11 11:00:00,14360,5.2
2020-05-11 12:00:00,14208,5.9
2020-05-11 13:00:00,13919,6.2
2020-05-11 14:00:00,13629,7.3
2020-05-11 15:00:00,13879,7.4
2020-05-11 16:00:00,14407,7.8
2020-05-11 17:00:00,14447,7.1
2020-05-11 18:00:00,14496,6.9
2020-05-11 19:00:00,14567,5.6
2020-05-11 20:00:00,14577,4.7
2020-05-11 21:00:00,13857,4.2
2020-05-11 22:00:00,13048,3.5
2020-05-11 23:00:00,12370,2.3
2020-05-12 00:00:00,12162,1.6
2020-05-12 01:00:00,12027,0.9
2020-05-12 02:00:00,11910,0.5
2020-05-12 03:00:00,12020,0.0
2020-05-12 04:00:00,12408,-0.2
2020-05-12 05:00:00,12941,-0.1
2020-05-12 06:00:00,13574,0.5
2020-05-12 07:00:00,13718,2.0
2020-05-12 08:00:00,13418,3.7
2020-05-12 09:00:00,13099,5.4
2020-05-12 10:00:00,13151,7.8
2020-05-12 11:00:00,13448,8.3
2020-05-12 12:00:00,13482,8.1
2020-05-12 13:00:00,13420,8.0
2020-05-12 14:00:00,13249,7.5
2020-05-12 15:00:00,13354,7.6
2020-05-12 16:00:00,13757,7.5
2020-05-12 17:00:00,13936,8.0
2020-05-12 18:00:00,14110,8.1
2020-05-12 19:00:00,14474,7.9
2020-05-12 20:00:00,14504,6.5
2020-05-12 21:00:00,13954,5.3
2020-05-12 22:00:00,13095,4.2
2020-05-12 23:00:00,12564,3.5
2020-05-13 00:00:00,12310,2.6
2020-05-13 01:00:00,12037,2.2
2020-05-13 02:00:00,11970,1.3
2020-05-13 03:00:00,12140,0.4
2020-05-13 04:00:00,12489,0.2
2020-05-13 05:00:00,12948,0.4
2020-05-13 06:00:00,13490,1.4
2020-05-13 07:00:00,13457,4.0
2020-05-13 08:00:00,12968,6.6
2020-05-13 09:00:00,12651,8.1
2020-05-13 10:00:00,12683,8.8
2020-05-13 11:00:00,12747,9.7
2020-05-13 12:00:00,12505,9.5
2020-05-13 13:00:00,12278,9.4
2020-05-13 14:00:00,12161,10.7
2020-05-13 15:00:00,12399,11.5
2020-05-13 16:00:00,13159,11.5
2020-05-13 17:00:00,13542,10.8
2020-05-13 18:00:00,13819,10.9
2020-05-13 19:00:00,14057,10.3
2020-05-13 20:00:00,14080,9.5
2020-05-13 21:00:00,13366,9.1
2020-05-13 22:00:00,12563,8.7
2020-05-13 23:00:00,11852,8.3
2020-05-14 00:00:00,11601,7.7
2020-05-14 01:00:00,11145,7.2
